Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time,date,Price,Layer_class,Layer_floor,Release_day_before,lng,lat,level
长宁,镇宁路,新海小区(长宁),45,6500元/月 (季付价),高楼层/5层,2室1厅,南,2天前,1~2年,0.0,暂无数据,民水,民电,2,754,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/8110914c-32c3-4e09-8b28-0a7f6a016dc8.jpg.780x439.jpg,2019-07-13 11:09:00,2019-07-13,6500,高楼层,5,2,121.44168714507335,31.22072704430604,地产小区
闸北,大宁,延长中路451弄,37,4500元/月 ,高楼层/6层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,2,355,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b3a927c0-7320-49e5-af86-1207912f2c5e.jpg.780x439.jpg,2019-07-13 11:09:00,2019-07-13,4500,高楼层,6,2,121.45882040659053,31.277180033146767,道路
黄浦,蓬莱公园,中福花苑,42,6800元/月 ,中楼层/15层,1室2厅,西,0,暂无数据,1.0,暂无数据,民水,民电,2,291,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/24e11ce1-5d6a-4c40-a458-5a0eed43a531.jpg.780x439.jpg,2019-07-13 11:09:00,2019-07-13,6800,中楼层,15,0,121.50553037163391,31.216312599197376,地产小区
浦东,金桥,东沟一村,56,4100元/月 (季付价),高楼层/6层,1室2厅,南/北,0,1年以内,0.0,暂无数据,民水,民电,2,994,1,1,1,1,0,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/c823e442-811b-4f86-ac72-63a46bc0b105.jpg.780x439.jpg,2019-07-13 11:09:00,2019-07-13,4100,高楼层,6,0,121.58328696176369,31.298569122721492,地产小区
徐汇,康健,迎春园,71,6000元/月 (季付价),中楼层/28层,2室1厅,南,4天前,2~3年,1.0,暂无数据,民水,民电,1,767,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/prod-00d5697b-e1bd-48ca-89ad-25b71b4c3189.jpg.780x439.jpg,2019-07-13 11:09:00,2019-07-13,6000,中楼层,28,4,121.42413741295226,31.153404161696965,地产小区
浦东,三林,世华锦城,80,6800元/月 ,中楼层/6层,2室1厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,2,479,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4a89cf18-8282-42a4-855a-a0c05bcd084f.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,6800,中楼层,6,3,121.50701806796525,31.16731911916505,地产小区
宝山,顾村,保利叶语(一期)(公寓),89,5500元/月 (季付价),高楼层/22层,2室2厅,南,2天前,1~2年,1.0,暂无数据,民水,民电,1,477,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/781efa56-6468-4354-ae41-c0dcdde34689.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,5500,高楼层,22,2,121.37321970405266,31.349050366411745,地产小区
闵行,七宝,白浪新村,49,4500元/月 ,高楼层/6层,2室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,1,534,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1a146638-dcd0-4f6e-a5bd-7939b2369a94.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,4500,高楼层,6,5,121.3594383617493,31.15862223146721,地产小区
杨浦,鞍山,同济新村,31,3900元/月 ,低楼层/6层,1室0厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,5,149,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/365dad1e-3634-4f56-989f-5af7c45f7353.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,3900,低楼层,6,2,121.51661784662817,31.28919580059097,地产小区
宝山,大华,中环一号(三期),87,5800元/月 ,高楼层/18层,2室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/245b3d05-179e-402d-a1ca-710a43309fd2.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,5800,高楼层,18,2,121.42906839335423,31.283197495767226,UNKNOWN
黄浦,董家渡,薛家浜路242弄,54,6800元/月 ,高楼层/6层,2室1厅,东南,2天前,暂无数据,0.0,暂无数据,民水,民电,2,402,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/60232a00-3bdd-4c09-81c6-3430a45106fd.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,6800,高楼层,6,2,121.50862932262628,31.216213998747815,道路
徐汇,华东理工,和平小区(徐汇),79,6000元/月 ,低楼层/6层,2室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a3c207e9-d1a5-4f8a-8dec-7b9b792a0556.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,6000,低楼层,6,0,121.43696729251708,31.13850640800885,地产小区
青浦,徐泾,上海豪都国际花园(公寓),90,3500元/月 ,中楼层/6层,2室2厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/37c66549-42cf-431c-968e-b6799d699be1.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,3500,中楼层,6,5,121.28555915104818,31.170529164352814,地产小区
虹口,北外滩,前进小区,54,6800元/月 ,高楼层/6层,2室1厅,南/北,1天前,暂无数据,0.0,暂无数据,民水,民电,4,641,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2827a4e5-06d0-4746-a174-3310bedf3630.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,6800,高楼层,6,1,121.50076067749471,31.258650184326807,地产小区
闸北,彭浦,和源名城,80,6000元/月 ,低楼层/32层,2室2厅,南,0,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6825ddd7-f3f9-4227-b729-f098ef85c07d.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,6000,低楼层,32,0,121.4577688102147,31.288044465926138,区县
徐汇,徐家汇,零陵小区,54,7000元/月 (季付价),低楼层/6层,2室1厅,南,0,1年以内,0.0,暂无数据,民水,民电,5,76,1,1,1,1,1,1,1,1,1,1,http://vrlab-image.ljcdn.com/release/vradmin/1000000022154410/images/e64a58c5-74c7-4e27-a2e9-e363512e4840.png.q_70.jpg,2019-07-13 11:10:00,2019-07-13,7000,低楼层,6,0,121.45088561383443,31.19349749620485,地产小区
浦东,临港新城,万科金域澜湾,75,3300元/月 ,高楼层/8层,2室1厅,南,0,暂无数据,1.0,暂无数据,暂无数据,暂无数据,1,1051,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/417160ca-bcbd-4c66-b5b0-b04283a70836.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,3300,高楼层,8,0,121.92908028502863,30.922116068988196,地产小区
浦东,康桥,康桥宝邸,102,4500元/月 ,低楼层/14层,3室2厅,南,0,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2da1de26-0372-4f9e-95be-ce5eacf87980.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,4500,低楼层,14,0,121.60785955473463,31.128679350481534,地产小区
徐汇,上海南站,汇成五村,40,3700元/月 ,低楼层/6层,1室1厅,南,1天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a0d5e385-b4a9-4e37-85ee-0e3422cf6f48.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,3700,低楼层,6,1,121.4355243282069,31.159589738030963,火车站
浦东,新场,新环西路546弄,93,2400元/月 ,中楼层/5层,2室1厅,南,4天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7c519f87-d336-4a3d-b777-bb57d5d6e644.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,2400,中楼层,5,4,121.64674554288791,31.02595967054617,道路
虹口,北外滩,保民新村,35,4200元/月 ,中楼层/6层,1室1厅,南/西南,1天前,暂无数据,0.0,暂无数据,民水,民电,3,698,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b8e82870-3102-46f8-8d5c-aeadcd666049.jpg.780x439.jpg,2019-07-13 11:10:00,2019-07-13,4200,中楼层,6,1,121.51410686803275,31.267099758227545,地产小区
普陀,长风,长风一村小区,32,3500元/月 ,中楼层/6层,1室0厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,2,613,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/b9dd6b76-4001-438f-bd4f-ac27c711677d.png.780x439.jpg,2019-07-13 11:11:00,2019-07-13,3500,中楼层,6,3,121.40984300525349,31.237184961102255,地产小区
杨浦,东外滩,百兴花园,84,7000元/月 ,高楼层/24层,2室1厅,东南,2天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/24f6b4e9-0fbc-415b-9c71-ab8188e90ef7.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,7000,高楼层,24,2,121.5396529915154,31.265845242657136,地产小区
闵行,七宝,佳宝新村,97,3800元/月 ,低楼层/6层,1室1厅,南,4天前,暂无数据,0.0,暂无数据,民水,民电,2,144,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8a8315e3-24cd-48e5-8685-2619227c4805.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,3800,低楼层,6,4,121.38861193361008,31.118842580087428,区县
徐汇,田林,徐汇世家花园,95,10000元/月 ,低楼层/35层,2室2厅,南,0,暂无数据,1.0,暂无数据,民水,民电,2,889,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4b4157e1-41b4-459c-92a0-bcad2b704df8.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,10000,低楼层,35,0,121.44339635276381,31.194556772822725,区县
普陀,桃浦,紫腾苑小区,42,3000元/月 ,低楼层/6层,1室1厅,南,1天前,暂无数据,0.0,暂无数据,民水,民电,1,663,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/d2a3c73085481004c89209118cfd5708/screenshot/1559378174_8/pc0_DfOQCHDe8.jpg.q_70.jpg,2019-07-13 11:11:00,2019-07-13,3000,低楼层,6,1,121.3594527570951,31.29092026045038,商圈
徐汇,华泾,盛华景苑,62,4000元/月 ,低楼层/27层,1室1厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/97523354-66de-475c-9097-f463fc2be6e2.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,4000,低楼层,27,2,121.46276858237474,31.114695894675172,地产小区
松江,新桥,海派青城,44,1700元/月 ,低楼层/14层,1室1厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/34a8d1a8ad41b89873ee03cd3714397f/screenshot/1562564076_8/pc0_pqnQBoODN.jpg.q_70.jpg,2019-07-13 11:11:00,2019-07-13,1700,低楼层,14,2,121.32128842716479,31.07181272176257,地产小区
徐汇,斜土路,嘉乐公寓,46,4600元/月 ,高楼层/15层,1室1厅,西,0,暂无数据,1.0,暂无数据,民水,民电,4,80,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2161f6ae-996d-4044-9625-c17ae471eb3f.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,4600,高楼层,15,0,121.46580738642339,31.208128105285386,地产小区
浦东,洋泾,卫东新村,35,4200元/月 ,中楼层/5层,2室0厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b58f4330-a10a-4b5a-a4bc-928ad437f848.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,4200,中楼层,5,2,121.5478040315603,31.251497384586294,地产小区
闸北,闸北公园,三阳小区,30,4200元/月 ,高楼层/7层,1室0厅,西,1天前,暂无数据,0.0,暂无数据,民水,民电,1,173,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5decbe6e-58ca-48be-abe4-2802eac5fb9f.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,4200,高楼层,7,1,121.46258254150702,31.277017986849497,旅游景点
浦东,花木,新领地,54,6300元/月 ,中楼层/29层,1室1厅,东,0,暂无数据,1.0,暂无数据,民水,民电,2,950,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/01d14263-f539-439c-9e73-12f3ef6c100b.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,6300,中楼层,29,0,121.55701987265162,31.208631829136092,UNKNOWN
浦东,南码头,临沂七村,34,3800元/月 ,中楼层/6层,1室1厅,南,4天前,暂无数据,0.0,暂无数据,民水,民电,3,201,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1d2574cf-6ee5-46ba-b320-99afb54ce1ea.jpg.780x439.jpg,2019-07-13 11:11:00,2019-07-13,3800,中楼层,6,4,121.52221520892185,31.200338285574013,地产小区
杨浦,周家嘴路,海尚佳园,152,13500元/月 ,高楼层/11层,3室2厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,3,86,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-7703d44b-b490-4110-9161-ae705803017b.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,13500,高楼层,11,5,121.54258151329151,31.275302829498383,地产小区
杨浦,中原,世和园,79,7500元/月 ,低楼层/17层,2室1厅,南,1天前,暂无数据,1.0,暂无数据,民水,民电,2,867,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/25f3c4e4-6e44-4ca3-870d-6bcdb8f8ff37.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,7500,低楼层,17,1,121.53068067745458,31.32296991513485,地产小区
浦东,世博,东明苑,78,7000元/月 ,低楼层/24层,2室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,3,336,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7469862a-e17b-48f7-b0df-44b174910fb5.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,7000,低楼层,24,2,125.28226415670306,43.8580160151525,地产小区
闵行,莘庄,绿梅三村,51,3500元/月 ,高楼层/6层,1室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/aff1420f-9c4a-4659-8e6d-4770bc0a9dd1.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,3500,高楼层,6,2,121.37385730782906,31.11667783033691,地产小区
徐汇,田林,田林十二村,34,4300元/月 ,中楼层/6层,1室0厅,南,0,暂无数据,0.0,暂无数据,民水,民电,1,625,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/5b5fa6d7-cf49-40fe-ad97-77d989d624e1.png.780x439.jpg,2019-07-13 11:12:00,2019-07-13,4300,中楼层,6,0,121.4347430431591,31.177415362296692,村庄
嘉定,江桥,绿地新江桥城,77,3600元/月 ,低楼层/15层,2室1厅,南/北,2天前,暂无数据,1.0,暂无数据,民水,民电,1,832,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a43b96c9-3149-4651-a691-d5943361a20c.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,3600,低楼层,15,2,121.31793369266148,31.242783055288758,地产小区
普陀,中远两湾城,中远两湾城,109,8500元/月 ,中楼层/34层,2室2厅,东南,3天前,暂无数据,1.0,暂无数据,民水,民电,3,183,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/02624124-52c3-4668-8568-59e9de0d054b.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,8500,中楼层,34,3,121.45195756179949,31.258860890909297,地产小区
闵行,航华,永兴小区,50,4500元/月 ,低楼层/6层,1室1厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/268ee0e6-570c-4cc6-90da-280b084aa946.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,4500,低楼层,6,3,121.35767282401524,31.183850132673754,地产小区
徐汇,华泾,紫阳花苑,44,3300元/月 ,高楼层/6层,1室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6e5c8318-5768-4c37-889a-a1b864cf0ebb.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,3300,高楼层,6,2,121.46086103331922,31.119810210951513,地产小区
浦东,源深,梅园三街坊,28,5200元/月 ,低楼层/6层,2室0厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,5,539,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/423b29e1-897d-4977-8ff2-ebc89b5bb2f1.png.780x439.jpg,2019-07-13 11:12:00,2019-07-13,5200,低楼层,6,2,116.50685714645552,39.96912997361998,UNKNOWN
浦东,三林,思浦小区,35,4000元/月 ,中楼层/6层,1室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,1,21,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3cfffa63-00f1-4dc8-9c2a-6de47b9c322d.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,4000,中楼层,6,0,121.50054989549662,31.165087089625267,地产小区
宝山,淞南,淞南六村,67,5500元/月 ,高楼层/6层,3室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,1,892,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/adb09ccb-dbd0-4a15-bfc2-a3ee6d3fb6ed.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,5500,高楼层,6,0,121.49327773061351,31.344044423845506,商圈
浦东,三林,思浦小区,37,4600元/月 ,高楼层/6层,1室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,1,21,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/87e491db-e64d-4bfc-86b2-1785b14f7158.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,4600,高楼层,6,0,121.50054989549662,31.165087089625267,地产小区
闵行,老闵行,天星路240弄,63,2600元/月 ,中楼层/6层,2室1厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,1,356,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/917502c0-651e-44f1-9773-d497af0009d5.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,2600,中楼层,6,3,121.37728894896198,31.005682432364924,道路
闵行,古美,平阳新村四街坊,68,5800元/月 ,中楼层/6层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,2,792,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7b957ca5-6057-46c6-889d-7bd255439988.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,5800,中楼层,6,2,121.38861193361008,31.118842580087428,区县
浦东,临港新城,宜浩佳园,83,2800元/月 ,中楼层/4层,2室1厅,南,1天前,暂无数据,0.0,暂无数据,民水,民电,6,145,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a2dc673f-9c02-4329-ac4e-c92d8563b014.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,2800,中楼层,4,1,121.91739355222529,30.906715498997357,地产小区
宝山,共康,共康五村,62,4500元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,0.0,暂无数据,民水,民电,2,779,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e3e5e79e-717c-4fc8-b6d5-f73228573aa4.jpg.780x439.jpg,2019-07-13 11:12:00,2019-07-13,4500,低楼层,6,1,121.44483269925729,31.3287443543489,地产小区
宝山,通河,通河六村,45,3800元/月 ,中楼层/7层,1室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,1,963,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/194c9f14-bc0e-4530-9c97-bf0f0da8491c.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,3800,中楼层,7,5,121.45787568473655,31.337022519359536,地产小区
徐汇,田林,田林十二村,50,6200元/月 ,高楼层/6层,2室0厅,南,1天前,暂无数据,0.0,暂无数据,民水,民电,1,625,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/prod-d6dcace6-1a4f-4dc8-a573-2d5b2ebfb629.png.780x439.jpg,2019-07-13 11:13:00,2019-07-13,6200,高楼层,6,1,121.4347430431591,31.177415362296692,村庄
浦东,临港新城,宜浩佳园,83,2000元/月 (季付价),中楼层/4层,2室1厅,南/北,0,1~2年,0.0,暂无数据,民水,民电,6,145,1,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/a60a03a7-a189-4dc8-8105-33e09176dff7.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,2000,中楼层,4,0,121.91739355222529,30.906715498997357,地产小区
长宁,新华路,安东小区,51,5500元/月 (季付价),低楼层/6层,1室1厅,南,1天前,1~2年,0.0,暂无数据,民水,民电,3,506,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/707ef2a0-63da-4dd1-a455-35a2827e9f45.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,5500,低楼层,6,1,121.42496468495403,31.206114279253782,地产小区
浦东,御桥,地杰国际城E欧泊时光,162,10000元/月 (季付价),中楼层/18层,3室3厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,1,278,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/90bf2e1b-5e62-4213-bd3f-2b237486fa69.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,10000,中楼层,18,2,121.58152420967502,31.163193361797983,地产小区
浦东,金杨,东方知音苑,108,8000元/月 (季付价),低楼层/11层,3室2厅,南,2天前,1年以内,1.0,暂无数据,民水,民电,2,533,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/c2c51b59-0b84-4194-92ea-7d16ae7d9c30.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,8000,低楼层,11,2,121.58148258848581,31.26423054821731,地产小区
普陀,武宁,隆德小区,58,6800元/月 (季付价),高楼层/12层,2室1厅,北,4天前,1~2年,1.0,暂无数据,民水,民电,3,97,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/hdic-frame/989f4bab-0a38-4001-9a4c-c43dbaf5a560.png.780x439.jpg,2019-07-13 11:13:00,2019-07-13,6800,高楼层,12,4,121.42859434496035,31.235602289945454,地产小区
浦东,陆家嘴,菊园,102,14000元/月 ,中楼层/18层,2室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,2,266,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2921200c-c72a-4696-a935-2e68bedc2132.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,14000,中楼层,18,2,121.51983191277672,31.234090386213452,地产小区
黄浦,五里桥,蒙西小区,37,6300元/月 ,低楼层/7层,1室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,5,156,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/66e16c54-5414-4fd6-9f09-d2efa867aaf3.jpg.780x439.jpg,2019-07-13 11:13:00,2019-07-13,6300,低楼层,7,0,121.48213007004838,31.212940296201268,地产小区
浦东,曹路,金领国际(公寓),86,4000元/月 ,低楼层/11层,3室1厅,南/北,5天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/22e3db3fcc21d7f705e0995a7bdb5083/screenshot/1560408137_8/pc0_epzPzmOYo.jpg.q_70.jpg,2019-07-13 11:41:00,2019-07-13,4000,低楼层,11,5,121.68569791042854,31.260176417448253,地产小区
闵行,静安新城,静安新城四区,56,5300元/月 (季付价),低楼层/24层,1室1厅,东南,1天前,1~2年,1.0,免费使用,民水,民电,2,794,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/prod-3a1158c4-2db0-4072-a4bc-da4926ec7f26.jpg.780x439.jpg,2019-07-13 11:42:00,2019-07-13,5300,低楼层,24,1,121.38892082314614,31.16598910073739,UNKNOWN
